"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1208","17281721","Pygl","110095","liver glycogen phosphorylase",0.481196918110729,7.8725809316033,1.63963714597191,0.128668130199665,0.462976889407998,-5.27778109720213
"1209","17281773","Timm9","30056","translocase of inner mitochondrial membrane 9",-0.192276633596705,8.00505762648345,-1.11751740443189,0.287028561435181,0.647145153003971,-5.93026793542274
"1210","17281791","L3hypdh","67217","L-3-hydroxyproline dehydratase (trans-)",-0.165060392936582,6.90030812660382,-1.10357533385276,0.292782334870094,0.653052340965978,-5.94513291278665
"1211","17281826","Rtn1","104001","reticulon 1",-0.137641803106718,3.04566854320352,-0.722537337163921,0.484687243689973,0.798414968445138,-6.28945868836529
"1212","17281843","Dhrs7","66375","dehydrogenase/reductase (SDR family) member 7",-0.0631411659438452,8.94252685716508,-0.413060087248784,0.687312094970443,0.895386045332823,-6.47133701018762
"1213","17281895","Trmt5","76357","TRM5 tRNA methyltransferase 5",-0.0543105359751239,6.32421317835814,-0.293361251078049,0.774577350099744,0.932657622334297,-6.51594794957511
"1214","17282008","Zbtb25","109929","zinc finger and BTB domain containing 25",0.59435335993935,5.0029956385371,2.75333482324591,0.0184047911604927,0.191833321631678,-3.4860250196405
"1215","17282025","Sptb","20741","spectrin beta, erythrocytic",0.70190092339387,3.63199657504027,1.84516387450977,0.09143160034213,0.406144184341667,-4.97839008607236
"1216","17282090","Max","17187","Max protein",0.198009978935413,9.16991170639134,1.18458025591985,0.260562009593309,0.620208107291588,-5.85671421715572
"1217","17282104","Atp6v1d","73834","ATPase, H+ transporting, lysosomal V1 subunit D",-0.053546013577181,9.86431646470972,-0.323607766236159,0.752160445952454,0.926471480952537,-6.50607364826915
"1218","17282216","Zfp36l1","12192","zinc finger protein 36, C3H type-like 1",0.0290471056490915,8.31658730468569,0.10792869250234,0.915949682548558,0.974777719628085,-6.55548737408719
"1219","17282226","Actn1","109711","actinin, alpha 1",0.158169488159774,7.64813399142423,0.965721831346791,0.354448369158895,0.703365023738306,-6.08386475969501
"1220","17282296","Gm20337","100504661","predicted gene, 20337",-0.286201906872947,4.9323937521532,-1.045367720086,0.317755514293374,0.67324016917278,-6.00556335243644
"1221","17282309","Slc8a3","110893","solute carrier family 8 (sodium/calcium exchanger), member 3",0.907239213671332,3.60576949635901,1.55221693911657,0.148222728566643,0.493371147282579,-5.39870345228556
"1222","17282465","Mideas","238317","mitotic deacetylase associated SANT domain protein",0.0923780501099891,5.78604154882583,0.362736159869655,0.723512819920902,0.911617689601391,-6.49189235924179
"1223","17282486","Fam161b","217705","family with sequence similarity 161, member B",-0.296146710556481,4.78862237436615,-0.738027091906795,0.475584504402898,0.793679758934624,-6.2779405574162
"1224","17282498","Entpd5","12499","ectonucleoside triphosphate diphosphohydrolase 5",-0.160036170270889,8.90772129935472,-0.727534918694915,0.481738664162249,0.798110478531154,-6.28576674592893
"1225","17282534","Abcd4","19300","ATP-binding cassette, sub-family D (ALD), member 4",-0.30819825263903,4.56676820255367,-1.74333688099068,0.108455008943412,0.431674609266582,-5.129217089299
"1226","17282570","Ltbp2","16997","latent transforming growth factor beta binding protein 2",0.344931802201751,5.6304302178832,1.37950407173693,0.194494610613615,0.549180240528231,-5.6247256527156
"1227","17282641","Prox2","73422","prospero homeobox 2",-0.63001412399347,2.70334292774671,-2.72812688619826,0.0192619929986853,0.195176331422685,-3.52970707052575
"1228","17282664","Pgf","18654","placental growth factor",0.831290684840535,4.68928571997923,1.67203185385343,0.122020945615159,0.449675999427296,-5.23194721809238
"1229","17282673","Mlh3","217716","mutL homolog 3",-0.524671588898694,5.44077518147002,-2.57230968482081,0.0255077084830705,0.230755781393358,-3.79794549202088
"1230","17282732","Erg28","58520","ergosterol biosynthesis 28",-0.0382501936419803,8.17742577277987,-0.151592810272629,0.882187570919296,0.966062565282486,-6.54944902614561
"1231","17282743","Tgfb3","21809","transforming growth factor, beta 3",-0.15742493722222,7.19431164072719,-0.642170277558925,0.53360668901195,0.828397380593561,-6.34561881174826
"1232","17282760","Angel1","68737","angel homolog 1",-0.500869380457098,4.13970832404007,-2.668122806289,0.0214647570761758,0.20839743350996,-3.63338770482129
"1233","17282776","Irf2bpl","238330","interferon regulatory factor 2 binding protein-like",0.0992671195235175,5.41955342839096,0.41838821645066,0.683524659972172,0.894854474071713,-6.46900907888127
"1234","17282789","Ngb","64242","neuroglobin",-0.0447407382939855,3.12818377406969,-0.137863226299004,0.892780736037543,0.968389990318544,-6.55156600130454
"1235","17282828","Noxred1","71275","NADP+ dependent oxidoreductase domain containing 1",-0.766590963918441,3.41264012370169,-1.94183530111057,0.0775637252226533,0.384628883953739,-4.8310920933453
"1236","17282970","Dio2","13371","deiodinase, iodothyronine, type II",-3.56531557979998,9.09379255502122,-14.6177591908144,1.11961410369597e-08,2.31179698900827e-05,9.86849501493112
"1237","17283203","Foxn3","71375","forkhead box N3",-0.102682093030245,7.46695470504969,-0.755716188412837,0.465320731673284,0.788675704335958,-6.26451666060607
"1238","17283270","Rps6ka5","73086","ribosomal protein S6 kinase, polypeptide 5",0.124417667748488,6.50699982237147,0.513193844049422,0.617725342300504,0.864992683922351,-6.42278947853465
"1239","17283303","Ccdc88c","68339","coiled-coil domain containing 88C",0.406625372738811,6.02109756820362,1.93834234711507,0.0780290122051523,0.384628883953739,-4.83647939650304
"1240","17283345","Ppp4r3a","68734","protein phosphatase 4 regulatory subunit 3A",-0.0247256853659223,8.00258644500252,-0.115193402378259,0.910318548729268,0.973972900265634,-6.5546232593232
"1241","17283364","Tc2n","74413","tandem C2 domains, nuclear",-1.13016147225607,4.11779211408516,-4.59596976571299,0.000723051954259066,0.0378426665909478,-0.305392953041579
"1242","17283393","Trip11","109181","thyroid hormone receptor interactor 11",0.136350619790248,7.45301829575494,0.775034301859357,0.454273078598382,0.782456473357914,-6.24952953538229
"1243","17283463","Itpk1","217837","inositol 1,3,4-triphosphate 5/6 kinase",-0.256749987295423,7.53683880548487,-1.08534629672815,0.300437577688759,0.658069403738962,-5.96434274249192
"1244","17283516","Asb2","65256","ankyrin repeat and SOCS box-containing 2",0.653009831481175,3.2240508204309,1.10202810346366,0.29342625852822,0.653256224283573,-5.94677336227223
"1245","17283536","Ddx24","27225","DEAD box helicase 24",-0.229165810111524,7.90515208995796,-1.42431635759511,0.18144912692418,0.53825910300081,-5.56782126578421
"1246","17283675","Serpina3c","16625","serine (or cysteine) peptidase inhibitor, clade A, member 3C",0.0509467476497321,7.88681952874468,0.116651021617465,0.909189303222665,0.973972900265634,-6.55444311819343
"1247","17283725","Clmn","94040","calmin",-0.177434943362194,4.65476735121595,-0.498904708526372,0.627440681270228,0.870243968436363,-6.43033303511732
"1248","17283742","Syne3","212073","spectrin repeat containing, nuclear envelope family member 3",0.407892513489334,5.30953076574812,1.84673939756383,0.0911884481165405,0.406144184341667,-4.97602041231056
"1249","17283930","Wars1","22375","tryptophanyl-tRNA synthetase1",0.316787090185439,9.17581589634882,1.45255078061657,0.173614502898057,0.530624540953774,-5.53132597110958
"1250","17283947","Begain","380785","brain-enriched guanylate kinase-associated",-0.099990515986867,2.58749151015985,-0.37330504517788,0.715847718429435,0.907669455066517,-6.48779088402393
"1251","17284002","Hsp90aa1","15519","heat shock protein 90, alpha (cytosolic), class A member 1",-0.309746958711911,5.2595008290294,-1.04764308523063,0.316750259964009,0.671842154449289,-6.00325116549367
"1252","17284020","Mok","26448","MOK protein kinase",-0.33760460315666,2.42992115663595,-1.22811916148408,0.244431898223468,0.603545064143853,-5.80718863066713
"1253","17284049","Ankrd9","74251","ankyrin repeat domain 9",-1.01273727448679,7.67265848789495,-6.52624434967131,3.80803842186076e-05,0.00766203592812328,2.59740732836548
"1254","17284108","Gm266","212539","predicted gene 266",0.731580485862633,2.51488723259903,2.72606992114999,0.0193336623071657,0.195176331422685,-3.53326839302451
"1255","17284114","Ckb","12709","creatine kinase, brain",1.30046252550569,8.66125634961521,6.3590924433111,4.81457309166963e-05,0.00851304060299766,2.36844603520411
"1256","17284170","Atp5mpl","70257","ATP synthase membrane subunit 6.8PL",-0.251712065207308,7.27715587528331,-1.56233446986092,0.145834255918567,0.489835576972262,-5.38492163009154
"1257","17284247","Gpr132","56696","G protein-coupled receptor 132",0.631707182940063,3.28079446311594,1.84229935128887,0.0918752022434818,0.406144184341667,-4.98269576922426
"1258","17284253","Jag2","16450","jagged 2",-0.52943168208416,6.10020458640041,-1.6707075455024,0.122286597084279,0.449684351457462,-5.2338314117254
"1259","17284290","Brf1","72308","BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit",0.0814130509931852,6.32899186099998,0.244551748920657,0.811198702660156,0.943649208537084,-6.52986861841253
"1260","17284334","Ighg","380794","Immunoglobulin heavy chain (gamma polypeptide)",-2.97443065008454,4.18510867921451,-3.79063238795798,0.00286729143128369,0.0702101119590978,-1.67014626040842
"1261","17284387","Igh-V7183","16059","immunoglobulin heavy chain (V7183 family)",-0.983899394994387,2.91927296439428,-1.41956511080798,0.182796447535846,0.539661011336868,-5.57391433906702
"1262","17284393","Ighv5-9","544896","immunoglobulin heavy variable 5-9",-0.00492911218726055,1.71055955001128,-0.0114192781883615,0.991088563375669,0.996205980107233,-6.56163140262061
"1263","17284408","Igh-VX24","195176","immunoglobulin heavy chain (X24 family)",-0.76737522835599,4.36530202524572,-1.51306795059907,0.157786955101035,0.507243729169573,-5.45148675054877
"1264","17284447","Igh-V11","16051","immunoglobulin heavy chain (V11 family)",-1.05172305834462,9.03850430163437,-4.20589783892701,0.00139533945939754,0.0508567266584168,-0.957375322084065
"1265","17284466","Ighv14-4","629826","immunoglobulin heavy variable 14-4",-0.992590481080347,5.58946217094017,-3.94918517169085,0.00217297571777148,0.0624596714935793,-1.39605413223524
"1266","17284482","Ighv9-4","636260","immunoglobulin heavy variable 9-4",-0.676896793185424,3.53568000202591,-1.91313201042064,0.0814644414843983,0.391786777226605,-4.87522091886415
"1267","17284507","LOC102642252","102642252","uncharacterized LOC102642252",-0.321892353477913,3.97608400451296,-0.981769507275307,0.346818788379737,0.699312607573756,-6.06850479980325
"1268","17284512","Igh-VJ558","16061","immunoglobulin heavy chain (J558 family)",-0.52459975955042,3.43225176904881,-0.86520654212147,0.404965333830361,0.74735199544576,-6.17513689142215
"1269","17284515","Ighv1-12","629860","immunoglobulin heavy variable V1-12",-1.65783847269974,3.51604026232622,-3.78271898654774,0.00290744521409285,0.0703939536275177,-1.68388075993072
"1270","17284577","Ighv1-53","780931","immunoglobulin heavy variable 1-53",-0.0190744375417307,4.23137801349322,-0.0668993860681395,0.947833831176728,0.982556160690034,-6.55931287701551
"1271","17284614","Ighg3","380795","Immunoglobulin heavy constant gamma 3",-0.168236846028036,1.56457713257758,-0.479814173252505,0.640535845639851,0.877391497553422,-6.44009328362623
"1272","17284617","Ighv1-62","668542","immunoglobulin heavy variable V1-62",-0.341982446422465,1.61154687511362,-0.979063917024556,0.348096723431675,0.699312607573756,-6.07110935906538
"1273","17284633","Ighv1-72","619916","immunoglobulin heavy variable 1-72",-0.718570488258377,5.77103081800622,-2.29721186255724,0.0417072003518814,0.292501819775514,-4.26140478010007
"1274","17284648","Ighm","16019","immunoglobulin heavy constant mu",-1.09796837986983,4.09472199391286,-2.86569253395787,0.0150225005046417,0.17255175284367,-3.29055558961721
"1275","17284650","Ighv1-77","619994","immunoglobulin heavy variable 1-77",0.653985610652955,2.69093346196952,0.75198101017561,0.467476276014612,0.788675704335958,-6.26737512586368
"1276","17284664","Ighv1-84","434609","immunoglobulin heavy variable 1-84",-0.956451181599185,2.76522650031241,-2.18939678465785,0.0504554272836901,0.318674746668331,-4.43831409127259
"1277","17284795","Sp4","20688","trans-acting transcription factor 4",0.377821242586314,5.08851790036095,1.65876385145968,0.124705743322722,0.455926072862207,-5.25078445231699
"1278","17284910","Calm5","494124","calmodulin 5",0.423680730913573,2.47251769020903,0.909915366973761,0.38191420994234,0.728497913353288,-6.13560301309996
"1279","17285056","Idi1","319554","isopentenyl-diphosphate delta isomerase",0.0498084433260404,6.01083027109763,0.173888620911529,0.865036975352679,0.958001506271192,-6.54558531095399
"1280","17285067","Idi2","320581","isopentenyl-diphosphate delta isomerase 2",-1.1126018094894,2.06779488293437,-2.7461503332966,0.0186451716377494,0.193202437597774,-3.49848190635333
"1281","17285157","Heatr1","217995","HEAT repeat containing 1",-0.391996797749667,6.18733561898687,-1.88998080074885,0.0847415103408706,0.398216828395369,-4.91057546924245
"1282","17285225","Nid1","18073","nidogen 1",0.179359338977749,9.87484341283092,0.512955713923123,0.617886634907292,0.864992683922351,-6.4229168579419
"1283","17285386","Psma2","19166","proteasome subunit alpha 2",0.0570674625941692,7.71064199951311,0.164899579600275,0.871943444435265,0.960765902763197,-6.54720642933659
"1284","17285438","Inhba","16323","inhibin beta-A",-0.0592852709096099,2.65484772838536,-0.317849732953842,0.75641039876481,0.927890186591563,-6.50802671972132
"1285","17285586","Aoah","27052","acyloxyacyl hydrolase",1.32273873276368,4.91945199890077,4.64975979362747,0.000661427354336754,0.0357354501162496,-0.217026189491762
"1286","17285654","Mir1896","100316752","microRNA 1896",0.0675260848949,3.19614029275263,0.186256448376817,0.855553775362568,0.956627176170577,-6.54321504519019
"1287","17285742","H2bc12","319184","H2B clustered histone 12",0.22082889126694,2.18496826268009,0.370160525473382,0.718124929373757,0.908642658060759,-6.48902318932279
"1288","17285834","H2bc8","319181","H2B clustered histone 8",-0.231980554285261,2.12185020231861,-0.712700639159017,0.49052330523216,0.801737671156767,-6.29665782138065
"1289","17285842","H3c4","319149","H3 clustered histone 4",-0.14647728502527,2.22984453722955,-0.441017923242285,0.667540427106755,0.888203355118448,-6.45880025358182
"1290","17285851","H2bc4","68024","H2B clustered histone 4",-0.234825427679061,9.58634212809548,-1.30104741785811,0.219211787231465,0.576829680148491,-5.7212265997433
"1291","17285859","H1f2","50708","H1.2 linker histone, cluster member",-0.805817373067838,7.28795502747329,-3.10219653032289,0.00979780768026745,0.135865377089464,-2.87626028045943
"1292","17285863","H2bc3","319178","H2B clustered histone 3",0.323545424657031,4.56447659662618,0.906301877536871,0.383742678584767,0.730194366308235,-6.13886216494924
"1293","17285964","Ripor2","193385","RHO family interacting cell polarization regulator 2",-0.0953056547873175,4.79177889758434,-0.303239662083089,0.767231357066906,0.931889044230932,-6.51282771388969
"1294","17286009","Tdp2","56196","tyrosyl-DNA phosphodiesterase 2",0.164113966901586,6.16064953734999,0.604361318751425,0.557573466620783,0.837376378487184,-6.36991708818495
"1295","17286046","4932702P03Rik","73326","RIKEN cDNA 4932702P03 gene",0.329885082255522,2.7724765176717,1.29128882616587,0.222458738595585,0.581041512849257,-5.73294228871813
"1296","17286132","Prl3d3","215029","prolactin family 3, subfamily d, member 3",0.0328305493954602,1.66492458219494,0.104820151372268,0.918360708998255,0.975376671199675,-6.55583997155041
"1297","17286283","Dusp22","105352","dual specificity phosphatase 22",-0.0287983108309717,8.01058129978715,-0.148457473386915,0.8846046317683,0.966062565282486,-6.54995009170012
"1298","17286295","Irf4","16364","interferon regulatory factor 4",-1.14042596575345,6.96243629410926,-2.20470039979459,0.0491148603981438,0.314042184373482,-4.41339556726309
"1299","17286354","Serpinb6b","20708","serine (or cysteine) peptidase inhibitor, clade B, member 6b",0.686318272216602,3.79097842660582,2.10785986365844,0.0582034225763156,0.338939092547706,-4.5699117980717
"1300","17286365","Serpinb9","20723","serine (or cysteine) peptidase inhibitor, clade B, member 9",0.843153846870871,6.84276703760478,4.21168106068985,0.00138160956253158,0.0508567266584168,-0.94757418042961
"1301","17286375","Serpinb9b","20706","serine (or cysteine) peptidase inhibitor, clade B, member 9b",-0.773241902467867,1.56232981206282,-2.91634180117523,0.0137079214296288,0.163905167094025,-3.20209567970851
"1302","17286412","Serpinb9f","20709","serine (or cysteine) peptidase inhibitor, clade B, member 9f",-0.84887761903862,2.03723994285238,-3.49681664901416,0.00482406097228685,0.0932066085208403,-2.18286753274409
"1303","17286462","Nqo2","18105","N-ribosyldihydronicotinamide quinone reductase 2",0.729696653957014,7.38698300207718,4.27615992932306,0.00123773032760442,0.0502938395120461,-0.838558916119498
"1304","17286515","Prpf4b","19134","pre-mRNA processing factor 4B",0.00126529696123434,7.76056098729102,0.00670372591469286,0.9947684298402,0.997383795402706,-6.56167701251838
"1305","17286540","Gm16984","102640991","predicted gene, 16984",-0.87832959707562,3.9430742251659,-4.54368940763908,0.000788739169752609,0.0396749401336765,-0.391652056783237
"1306","17286587","Ly86","17084","lymphocyte antigen 86",0.922342041079612,6.73465982861965,3.54133418213693,0.00445626716689445,0.0892963547325605,-2.10487058545882
"1307","17286621","Riok1","71340","RIO kinase 1",-0.208170586078929,5.22944980489013,-0.793848684330916,0.443676560193869,0.773947004105,-6.23460754910554
"1308","17286707","Gcnt2","14538","glucosaminyl (N-acetyl) transferase 2, I-branching enzyme",-0.194068876608812,6.67277780070515,-0.926535617542585,0.373582559752723,0.721641839668375,-6.12046921636693
"1309","17286717","Mir5124a","100628630","microRNA 5124a",0.414760483556608,2.0280795485089,1.90152732687516,0.083092227895479,0.395145191336691,-4.89296959586826
"1310","17286719","Pak1ip1","68083","PAK1 interacting protein 1",-0.470761713700216,7.8132006898485,-2.37839354754145,0.0361012490940808,0.277112970607963,-4.12627048573668
"1311","17286783","Smim13","108934","small integral membrane protein 13",0.200907158340522,6.73585906241208,1.31862026706791,0.213462460451539,0.568745870655129,-5.6999669142221
"1312","17286808","Gm10790","100038577","predicted gene 10790",-0.278515560690805,1.95747225827704,-1.09403255410917,0.296771056214615,0.656572989099928,-5.9552212064512
"1313","17286818","Hivep1","110521","human immunodeficiency virus type I enhancer binding protein 1",-0.0239967990096872,6.94394247010817,-0.116340411240333,0.909429921606154,0.973972900265634,-6.55448169469478
"1314","17286830","Edn1","13614","endothelin 1",0.0768739064581956,5.12968230017783,0.42596977221179,0.678151010965242,0.892084250928676,-6.46564678596081
"1315","17286893","Rnf182","328234","ring finger protein 182",-0.337660428494215,3.7888695184258,-1.24330499638505,0.238996778130133,0.597203562769274,-5.78959509772274
"1316","17286927","Jarid2","16468","jumonji, AT rich interactive domain 2",0.172248106167562,8.04066141445747,0.953590645745089,0.360295440698711,0.709286064938252,-6.09533419493257
"1317","17286962","Mylip","218203","myosin regulatory light chain interacting protein",0.248754187117818,8.74390969827374,1.52975289063752,0.153647497040715,0.500693675390391,-5.42909773354861
"1318","17286973","Gmpr","66355","guanosine monophosphate reductase",-1.04987133709074,10.551430830017,-6.299813937381,5.23684091082719e-05,0.00873056191847905,2.28623526092421
"1319","17286998","Rbm24","666794","RNA binding motif protein 24",1.03653254077143,4.46964107900402,1.34649878495064,0.204595810726479,0.562590271248353,-5.66581596743946
"1320","17287005","Cap2","67252","CAP, adenylate cyclase-associated protein, 2 (yeast)",0.73685067073156,6.33515382964009,1.61683006224926,0.133537919337661,0.469111233796059,-5.30972380149378
"1321","17287041","Kdm1b","218214","lysine (K)-specific demethylase 1B",0.167631545637925,5.55177680563587,1.08224655585878,0.301754279304203,0.658069403738962,-5.96758361943151
"1322","17287081","Id4","15904","inhibitor of DNA binding 4",0.348728856720359,3.87143990018799,1.33118633478041,0.209427512423193,0.566257583627044,-5.68463743297961
"1323","17287107","Ninj1","18081","ninjurin 1",0.339906551025645,6.69575534415786,1.96629862834665,0.0743763257966318,0.377379009585519,-4.79323051546805
"1324","17287115","Bicd2","76895","BICD cargo adaptor 2",-0.0747729954882859,7.22896925969042,-0.38226431838472,0.709375376920459,0.90598377686756,-6.48422412698451
"1325","17287126","Ippk","75678","inositol 1,3,4,5,6-pentakisphosphate 2-kinase",-0.178608009064348,5.39213291321906,-0.794613244667272,0.443249366834916,0.773947004105,-6.23399440606708
"1326","17287148","Ecm2","407800","extracellular matrix protein 2, female organ and adipocyte specific",0.292398876435551,6.57899520570469,1.46582464606664,0.170031566595674,0.525497043443233,-5.51400061504316
"1327","17287160","Aspn","66695","asporin",-0.148974807709577,7.25607935120537,-0.617618547491745,0.549102263763793,0.834812847592947,-6.36155370854942
"1328","17287185","Nol8","70930","nucleolar protein 8",-0.00369758276809318,7.78934267221052,-0.02513503041905,0.980386776481806,0.992902466468894,-6.5613638291668
"1329","17287206","Iars","105148","isoleucine-tRNA synthetase",-0.0729932101026938,8.34326779140478,-0.501459075774109,0.625698461037823,0.868860190422584,-6.42899945999334
"1330","17287260","Fbxw17","109082","F-box and WD-40 domain protein 17",-0.0812448972616719,4.43744514818224,-0.30761044381243,0.763988594327759,0.930468262972757,-6.51141471029648
"1331","17287325","S1pr3","13610","sphingosine-1-phosphate receptor 3",-0.221593098682522,7.47091003560484,-0.907893649851183,0.382936472757445,0.729968741764029,-6.13742785698782
"1332","17287338","Secisbp2","75420","SECIS binding protein 2",-0.201860052097058,5.93641350022144,-1.15802199422107,0.270805571506421,0.630962834192033,-5.88624478295085
"1333","17287361","Gadd45g","23882","growth arrest and DNA-damage-inducible 45 gamma",-0.52393420243711,8.56207944463876,-1.56405983920903,0.145430301001022,0.489098447458769,-5.382565693294
"1334","17287414","Sfxn1","14057","sideroflexin 1",-0.3276054984005,10.3790967446658,-1.67219577549142,0.121988099196397,0.449675999427296,-5.23171393281447
"1335","17287555","Unc5a","107448","unc-5 netrin receptor A",-1.07220543448435,4.87622746593315,-3.27310969437685,0.00720118100508622,0.113258466751154,-2.57578269311556
"1336","17287579","Zfp346","26919","zinc finger protein 346",0.656055755747206,5.95705690411238,4.11828701483816,0.00162164142900319,0.0537629416945093,-1.10631020222723
"1337","17287682","Grk6","26385","G protein-coupled receptor kinase 6",0.131499663946429,6.04360296879979,0.69820195754061,0.499203226293167,0.809350048741492,-6.30710461614535
"1338","17287707","Tmed9","67511","transmembrane p24 trafficking protein 9",0.0700081330882139,6.95125710550082,0.383121182702782,0.708757601333774,0.90598377686756,-6.4838786853839
"1339","17287772","Pcbd2","72562","pterin 4 alpha carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2",-0.0882476064088218,5.93858462138514,-0.471997448035798,0.645935049869114,0.87916562385595,-6.44398430439752
"1340","17287814","Fbxl21","213311","F-box and leucine-rich repeat protein 21",-0.571709576430802,2.53118592101858,-2.94535372229286,0.0130074385180587,0.159054642677226,-3.15134711967111
"1341","17287893","Rmi1","74386","RecQ mediated genome instability 1",-0.217530584248819,4.05948919773049,-0.652735141688379,0.527016812058415,0.824366986797979,-6.33858444698934
"1342","17287973","A530065N20Rik","328263","RIKEN cDNA A530046M15 gene",-0.677910031996125,5.2060415005419,-2.44008008516172,0.0323359148320403,0.259203220098213,-4.02260938967913
"1343","17288035","Gm3325","100041420","predicted gene 3325",0.0438171289723863,3.41056138663172,0.203510720498414,0.842363720045969,0.954472406845406,-6.5396381260329
"1344","17288051","Zfp808","630579","zinc finger protein 808",0.0513969939248868,4.59306732724635,0.300438234529984,0.769312233580472,0.932165013870347,-6.5137229119827
"1345","17288219","Gm10139","102634499","predicted gene 10139",-0.773960824061624,4.17541327862499,-1.71732487830036,0.113238966279493,0.438400096537723,-5.16697976722938
"1346","17288269","Gm10767","100038538","predicted gene 10767",0.115119318655728,4.72675493057233,0.401258935138916,0.695732532378944,0.89969457639709,-6.47639002955387
"1347","17288294","Zfp759","268670","zinc finger protein 759",0.714363187477937,3.83071916099759,1.70290459148063,0.115971694133311,0.442251507055336,-5.18777369524514
"1348","17288324","9430065F17Rik","77857","RIKEN cDNA 9430065F17 gene",0.311360131297084,2.65413559002812,0.956785647863467,0.358748845472714,0.708342293505801,-6.09232537903156
"1349","17288338","Zfp493","72958","zinc finger protein 493",0.410433717091214,3.37900567543286,1.28730642540836,0.223794994621917,0.582641436172539,-5.73770470674725
"1350","17288354","BC048507","408058","cDNA sequence BC048507",-0.427324925584486,1.32044733395754,-1.13889055935029,0.278377174365726,0.639348441025366,-5.9071922853391
"1351","17288387","Nsun2","28114","NOL1/NOP2/Sun domain family member 2",0.0155980726798717,6.88943290719225,0.0776495372244394,0.939468232778351,0.98204893197092,-6.55848393736527
"1352","17288440","Mir466f-4","100316804","microRNA 466f-4",-0.180028990932624,2.96696825233706,-0.535115472487899,0.602967828269188,0.856658365744431,-6.41082232580438
"1353","17288548","Slc12a7","20499","solute carrier family 12, member 7",0.130134392759134,7.47177297446604,0.631648906047744,0.540216271570359,0.832372075823671,-6.35251829617787
"1354","17288616","Tppp","72948","tubulin polymerization promoting protein",-0.284344127793138,5.94012634678061,-1.31774025723843,0.21374740538194,0.56898545182647,-5.70103649483233
"1355","17288699","Ell2","192657","elongation factor for RNA polymerase II 2",-0.535917542859261,9.80865191382946,-3.81915549521861,0.00272725070706599,0.0702101119590978,-1.62068226524712
"1356","17288716","Glrx","93692","glutaredoxin",-0.0823717396711077,7.33801196938426,-0.321082623660913,0.754023188267231,0.927038622743213,-6.50693439019578
"1357","17288812","2210408I21Rik","72371","RIKEN cDNA 2210408I21 gene",0.190229970327913,5.46240456925688,1.17525841748732,0.264122253405015,0.624104401039495,-5.86713862334501
"1358","17288838","Fam172a","68675","family with sequence similarity 172, member A",0.412403366351361,5.44243002742711,2.06812551698113,0.062374154787613,0.347947603428032,-4.63328728774122
"1359","17288876","Arrdc3","105171","arrestin domain containing 3",0.0525653187001929,7.56861567911863,0.175105545021789,0.864102874209028,0.958001506271192,-6.54535927019975
"1360","17288903","Mblac2","72852","metallo-beta-lactamase domain containing 2",-0.407569375445652,5.1249891463652,-1.64885223883942,0.126745397868601,0.459639152618575,-5.26479785401018
"1361","17288952","Tmem161b","72745","transmembrane protein 161B",-0.0866125782425966,7.99918475533096,-0.340121963789516,0.740019252743837,0.920407069329133,-6.50028150057787
"1362","17289031","Rps23","66475","ribosomal protein S23",-0.459980484222847,4.19156657479255,-1.08468245136028,0.300719197605178,0.658069403738962,-5.96503744324793
"1363","17289037","Ssbp2","66970","single-stranded DNA binding protein 2",0.368317644779289,8.30556443134314,1.81846576127438,0.0956428739297573,0.410652074599068,-5.01838289545229
"1364","17289085","Dhfr","13361","dihydrofolate reductase",0.53842953554556,2.97948329717473,2.19792661319132,0.0497039946375087,0.316217129145178,-4.42443337910438
"1365","17289103","Serinc5","218442","serine incorporator 5",-0.518165441828402,6.38746479275144,-2.97357637931348,0.0123604495843094,0.155085617456933,-3.10193090607593
"1366","17289118","Mtx3","382793","metaxin 3",0.281411101851496,5.3811164613385,1.39025131266168,0.191296473847149,0.54662826880417,-5.61119416633771
"1367","17289132","A630019I02Rik","408254","RIKEN cDNA A630019I02 gene",0.451073602325736,2.4147492140473,1.31921216038086,0.213270982254178,0.568745870655129,-5.6992472240242
"1368","17289137","Homer1","26556","homer scaffolding protein 1",-0.0788982089134702,5.33268366935272,-0.443262261861842,0.665964312224262,0.888203355118448,-6.45775946529087
"1369","17289196","Lhfpl2","218454","lipoma HMGIC fusion partner-like 2",-0.213227281947034,3.27536397571246,-0.798452176659238,0.441108431976211,0.773621595075967,-6.23090780299952
"1370","17289239","Tbca","21371","tubulin cofactor A",0.108289488273757,7.12890357392397,0.27034969610636,0.791777830248204,0.939287233673502,-6.52282158912727
"1371","17289432","Zfp366","238803","zinc finger protein 366",0.210100744230473,6.39110969545978,0.751717374444443,0.467628655895598,0.788675704335958,-6.26757639876359
"1372","17289466","Smn1","20595","survival motor neuron 1",-0.16609790956287,5.35857696071781,-0.805559280302531,0.437162694945658,0.769833140206599,-6.22515855647693
"1373","17289497","Ccdc125","76041","coiled-coil domain containing 125",-0.913816674516942,4.53697817527341,-5.16698812923318,0.000286642380665536,0.0228161188679441,0.611809664401138
"1374","17289527","Cd180","17079","CD180 antigen",0.957021956256099,3.62355473997076,4.11426795650531,0.00163289731997967,0.0538302591078043,-1.11316253917857
